,Unnamed: 0,raceId,driverId,grid,position,constructorId,lap,code,year,name_x,circuitId,AirTemp,Humidity,TrackTemp,WindSpeed,WasRainingDuringRaceAnyTime,diff,name_y,circuitRef,name,tireChange
3306,3306,871,20,10,2,9,21,VET,2012,Belgian Grand Prix,13,,,,,,8,Red Bull,spa,Circuit de Spa-Francorchamps,
3307,3307,871,17,12,6,9,11,WEB,2012,Belgian Grand Prix,13,,,,,,6,Red Bull,spa,Circuit de Spa-Francorchamps,
3308,3308,871,17,12,6,9,27,WEB,2012,Belgian Grand Prix,13,,,,,,6,Red Bull,spa,Circuit de Spa-Francorchamps,
3309,3309,891,20,2,1,9,14,VET,2013,Belgian Grand Prix,13,,,,,,1,Red Bull,spa,Circuit de Spa-Francorchamps,
3310,3310,891,20,2,1,9,30,VET,2013,Belgian Grand Prix,13,,,,,,1,Red Bull,spa,Circuit de Spa-Francorchamps,
3311,3311,891,17,3,5,9,13,WEB,2013,Belgian Grand Prix,13,,,,,,-2,Red Bull,spa,Circuit de Spa-Francorchamps,
3312,3312,891,17,3,5,9,29,WEB,2013,Belgian Grand Prix,13,,,,,,-2,Red Bull,spa,Circuit de Spa-Francorchamps,
3313,3313,911,20,3,5,9,10,VET,2014,Belgian Grand Prix,13,,,,,,-2,Red Bull,spa,Circuit de Spa-Francorchamps,
3314,3314,911,20,3,5,9,22,VET,2014,Belgian Grand Prix,13,,,,,,-2,Red Bull,spa,Circuit de Spa-Francorchamps,
3315,3315,911,20,3,5,9,34,VET,2014,Belgian Grand Prix,13,,,,,,-2,Red Bull,spa,Circuit de Spa-Francorchamps,
3316,3316,911,817,5,1,9,11,RIC,2014,Belgian Grand Prix,13,,,,,,4,Red Bull,spa,Circuit de Spa-Francorchamps,
3317,3317,911,817,5,1,9,27,RIC,2014,Belgian Grand Prix,13,,,,,,4,Red Bull,spa,Circuit de Spa-Francorchamps,
3318,3318,937,826,12,4,9,9,KVY,2015,Belgian Grand Prix,13,,,,,,8,Red Bull,spa,Circuit de Spa-Francorchamps,
3319,3319,937,826,12,4,9,27,KVY,2015,Belgian Grand Prix,13,,,,,,8,Red Bull,spa,Circuit de Spa-Francorchamps,
3320,3320,960,817,5,2,9,9,RIC,2016,Belgian Grand Prix,13,,,,,,3,Red Bull,spa,Circuit de Spa-Francorchamps,
3321,3321,960,817,5,2,9,25,RIC,2016,Belgian Grand Prix,13,,,,,,3,Red Bull,spa,Circuit de Spa-Francorchamps,
3322,3322,960,830,2,11,9,1,VER,2016,Belgian Grand Prix,13,,,,,,-9,Red Bull,spa,Circuit de Spa-Francorchamps,
3323,3323,960,830,2,11,9,9,VER,2016,Belgian Grand Prix,13,,,,,,-9,Red Bull,spa,Circuit de Spa-Francorchamps,
3324,3324,960,830,2,11,9,16,VER,2016,Belgian Grand Prix,13,,,,,,-9,Red Bull,spa,Circuit de Spa-Francorchamps,
3325,3325,960,830,2,11,9,27,VER,2016,Belgian Grand Prix,13,,,,,,-9,Red Bull,spa,Circuit de Spa-Francorchamps,
3326,3326,980,817,6,3,9,14,RIC,2017,Belgian Grand Prix,13,,,,,,3,Red Bull,spa,Circuit de Spa-Francorchamps,
3327,3327,980,817,6,3,9,30,RIC,2017,Belgian Grand Prix,13,,,,,,3,Red Bull,spa,Circuit de Spa-Francorchamps,
3328,3328,1001,830,7,3,9,1,VER,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,4,Red Bull,spa,Circuit de Spa-Francorchamps,nan->SUPERSOFT
3329,3329,1001,830,7,3,9,26,VER,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,4,Red Bull,spa,Circuit de Spa-Francorchamps,SUPERSOFT->SOFT
3330,3330,1022,848,17,5,9,23,ALB,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,12,Red Bull,spa,Circuit de Spa-Francorchamps,MEDIUM->SOFT
3331,3331,1037,830,3,3,9,11,VER,2020,Belgian Grand Prix,13,17.5,60.4,27.4,1.0,False,0,Red Bull,spa,Circuit de Spa-Francorchamps,MEDIUM->HARD
3332,3332,1037,848,5,6,9,11,ALB,2020,Belgian Grand Prix,13,17.5,60.4,27.4,1.0,False,-1,Red Bull,spa,Circuit de Spa-Francorchamps,SOFT->MEDIUM
3333,3333,852,18,13,3,1,3,BUT,2011,Belgian Grand Prix,13,,,,,,10,McLaren,spa,Circuit de Spa-Francorchamps,
3334,3334,852,18,13,3,1,13,BUT,2011,Belgian Grand Prix,13,,,,,,10,McLaren,spa,Circuit de Spa-Francorchamps,
3335,3335,852,18,13,3,1,32,BUT,2011,Belgian Grand Prix,13,,,,,,10,McLaren,spa,Circuit de Spa-Francorchamps,
3336,3336,871,18,1,1,1,20,BUT,2012,Belgian Grand Prix,13,,,,,,0,McLaren,spa,Circuit de Spa-Francorchamps,
3337,3337,891,18,6,6,1,17,BUT,2013,Belgian Grand Prix,13,,,,,,0,McLaren,spa,Circuit de Spa-Francorchamps,
3338,3338,891,18,6,6,1,34,BUT,2013,Belgian Grand Prix,13,,,,,,0,McLaren,spa,Circuit de Spa-Francorchamps,
3339,3339,891,815,13,11,1,13,PER,2013,Belgian Grand Prix,13,,,,,,2,McLaren,spa,Circuit de Spa-Francorchamps,
3340,3340,891,815,13,11,1,18,PER,2013,Belgian Grand Prix,13,,,,,,2,McLaren,spa,Circuit de Spa-Francorchamps,
3341,3341,911,18,10,6,1,13,BUT,2014,Belgian Grand Prix,13,,,,,,4,McLaren,spa,Circuit de Spa-Francorchamps,
3342,3342,911,18,10,6,1,29,BUT,2014,Belgian Grand Prix,13,,,,,,4,McLaren,spa,Circuit de Spa-Francorchamps,
3343,3343,911,825,7,12,1,11,MAG,2014,Belgian Grand Prix,13,,,,,,-5,McLaren,spa,Circuit de Spa-Francorchamps,
3344,3344,911,825,7,12,1,23,MAG,2014,Belgian Grand Prix,13,,,,,,-5,McLaren,spa,Circuit de Spa-Francorchamps,
3345,3345,937,4,20,13,1,8,ALO,2015,Belgian Grand Prix,13,,,,,,7,McLaren,spa,Circuit de Spa-Francorchamps,
3346,3346,937,4,20,13,1,20,ALO,2015,Belgian Grand Prix,13,,,,,,7,McLaren,spa,Circuit de Spa-Francorchamps,
3347,3347,937,4,20,13,1,32,ALO,2015,Belgian Grand Prix,13,,,,,,7,McLaren,spa,Circuit de Spa-Francorchamps,
3348,3348,937,18,19,14,1,11,BUT,2015,Belgian Grand Prix,13,,,,,,5,McLaren,spa,Circuit de Spa-Francorchamps,
3349,3349,937,18,19,14,1,20,BUT,2015,Belgian Grand Prix,13,,,,,,5,McLaren,spa,Circuit de Spa-Francorchamps,
3350,3350,937,18,19,14,1,35,BUT,2015,Belgian Grand Prix,13,,,,,,5,McLaren,spa,Circuit de Spa-Francorchamps,
3351,3351,960,4,22,7,1,9,ALO,2016,Belgian Grand Prix,13,,,,,,15,McLaren,spa,Circuit de Spa-Francorchamps,
3352,3352,960,4,22,7,1,23,ALO,2016,Belgian Grand Prix,13,,,,,,15,McLaren,spa,Circuit de Spa-Francorchamps,
3353,3353,980,838,20,14,1,18,VAN,2017,Belgian Grand Prix,13,,,,,,6,McLaren,spa,Circuit de Spa-Francorchamps,
3354,3354,980,838,20,14,1,30,VAN,2017,Belgian Grand Prix,13,,,,,,6,McLaren,spa,Circuit de Spa-Francorchamps,
3355,3355,1001,838,18,15,1,1,VAN,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,3,McLaren,spa,Circuit de Spa-Francorchamps,nan->SOFT
3356,3356,1001,838,18,15,1,2,VAN,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,3,McLaren,spa,Circuit de Spa-Francorchamps,SOFT->MEDIUM
3357,3357,1001,838,18,15,1,28,VAN,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,3,McLaren,spa,Circuit de Spa-Francorchamps,MEDIUM->SUPERSOFT
3358,3358,1022,846,11,11,1,19,NOR,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,0,McLaren,spa,Circuit de Spa-Francorchamps,SOFT->MEDIUM
3359,3359,1037,846,10,7,1,11,NOR,2020,Belgian Grand Prix,13,17.5,60.4,27.4,1.0,False,3,McLaren,spa,Circuit de Spa-Francorchamps,SOFT->HARD
3360,3360,852,808,10,9,4,12,PET,2011,Belgian Grand Prix,13,,,,,,1,Renault,spa,Circuit de Spa-Francorchamps,
3361,3361,852,808,10,9,4,30,PET,2011,Belgian Grand Prix,13,,,,,,1,Renault,spa,Circuit de Spa-Francorchamps,
3362,3362,852,811,7,13,4,1,SEN,2011,Belgian Grand Prix,13,,,,,,-6,Renault,spa,Circuit de Spa-Francorchamps,
3363,3363,852,811,7,13,4,8,SEN,2011,Belgian Grand Prix,13,,,,,,-6,Renault,spa,Circuit de Spa-Francorchamps,
3364,3364,852,811,7,13,4,21,SEN,2011,Belgian Grand Prix,13,,,,,,-6,Renault,spa,Circuit de Spa-Francorchamps,
3365,3365,960,835,13,15,4,6,PAL,2016,Belgian Grand Prix,13,,,,,,-2,Renault,spa,Circuit de Spa-Francorchamps,
3366,3366,960,835,13,15,4,9,PAL,2016,Belgian Grand Prix,13,,,,,,-2,Renault,spa,Circuit de Spa-Francorchamps,
3367,3367,960,835,13,15,4,22,PAL,2016,Belgian Grand Prix,13,,,,,,-2,Renault,spa,Circuit de Spa-Francorchamps,
3368,3368,960,835,13,15,4,34,PAL,2016,Belgian Grand Prix,13,,,,,,-2,Renault,spa,Circuit de Spa-Francorchamps,
3369,3369,980,807,7,6,4,11,HUL,2017,Belgian Grand Prix,13,,,,,,1,Renault,spa,Circuit de Spa-Francorchamps,
3370,3370,980,807,7,6,4,29,HUL,2017,Belgian Grand Prix,13,,,,,,1,Renault,spa,Circuit de Spa-Francorchamps,
3371,3371,980,835,14,13,4,8,PAL,2017,Belgian Grand Prix,13,,,,,,1,Renault,spa,Circuit de Spa-Francorchamps,
3372,3372,980,835,14,13,4,30,PAL,2017,Belgian Grand Prix,13,,,,,,1,Renault,spa,Circuit de Spa-Francorchamps,
3373,3373,1001,832,14,11,4,1,SAI,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,3,Renault,spa,Circuit de Spa-Francorchamps,nan->MEDIUM
3374,3374,1001,832,14,11,4,22,SAI,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,3,Renault,spa,Circuit de Spa-Francorchamps,MEDIUM->SUPERSOFT
3375,3375,1022,817,10,14,4,1,RIC,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,-4,Renault,spa,Circuit de Spa-Francorchamps,SOFT->MEDIUM
3376,3376,1022,807,12,8,4,11,HUL,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,4,Renault,spa,Circuit de Spa-Francorchamps,SOFT->MEDIUM
3377,3377,1022,807,12,8,4,31,HUL,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,4,Renault,spa,Circuit de Spa-Francorchamps,MEDIUM->SOFT
3378,3378,1037,817,4,4,4,11,RIC,2020,Belgian Grand Prix,13,17.5,60.4,27.4,1.0,False,0,Renault,spa,Circuit de Spa-Francorchamps,SOFT->HARD
3379,3379,1037,839,6,5,4,11,OCO,2020,Belgian Grand Prix,13,17.5,60.4,27.4,1.0,False,1,Renault,spa,Circuit de Spa-Francorchamps,SOFT->HARD
3380,3380,852,4,8,4,6,8,ALO,2011,Belgian Grand Prix,13,,,,,,4,Ferrari,spa,Circuit de Spa-Francorchamps,
3381,3381,852,4,8,4,6,29,ALO,2011,Belgian Grand Prix,13,,,,,,4,Ferrari,spa,Circuit de Spa-Francorchamps,
3382,3382,852,13,4,8,6,9,MAS,2011,Belgian Grand Prix,13,,,,,,-4,Ferrari,spa,Circuit de Spa-Francorchamps,
3383,3383,852,13,4,8,6,30,MAS,2011,Belgian Grand Prix,13,,,,,,-4,Ferrari,spa,Circuit de Spa-Francorchamps,
3384,3384,852,13,4,8,6,32,MAS,2011,Belgian Grand Prix,13,,,,,,-4,Ferrari,spa,Circuit de Spa-Francorchamps,
3385,3385,871,13,14,5,6,12,MAS,2012,Belgian Grand Prix,13,,,,,,9,Ferrari,spa,Circuit de Spa-Francorchamps,
3386,3386,871,13,14,5,6,27,MAS,2012,Belgian Grand Prix,13,,,,,,9,Ferrari,spa,Circuit de Spa-Francorchamps,
3387,3387,891,4,9,2,6,13,ALO,2013,Belgian Grand Prix,13,,,,,,7,Ferrari,spa,Circuit de Spa-Francorchamps,
3388,3388,891,4,9,2,6,28,ALO,2013,Belgian Grand Prix,13,,,,,,7,Ferrari,spa,Circuit de Spa-Francorchamps,
3389,3389,891,13,10,7,6,9,MAS,2013,Belgian Grand Prix,13,,,,,,3,Ferrari,spa,Circuit de Spa-Francorchamps,
3390,3390,891,13,10,7,6,26,MAS,2013,Belgian Grand Prix,13,,,,,,3,Ferrari,spa,Circuit de Spa-Francorchamps,
3391,3391,911,4,4,7,6,12,ALO,2014,Belgian Grand Prix,13,,,,,,-3,Ferrari,spa,Circuit de Spa-Francorchamps,
3392,3392,911,4,4,7,6,25,ALO,2014,Belgian Grand Prix,13,,,,,,-3,Ferrari,spa,Circuit de Spa-Francorchamps,
3393,3393,911,8,8,4,6,8,RAI,2014,Belgian Grand Prix,13,,,,,,4,Ferrari,spa,Circuit de Spa-Francorchamps,
3394,3394,911,8,8,4,6,21,RAI,2014,Belgian Grand Prix,13,,,,,,4,Ferrari,spa,Circuit de Spa-Francorchamps,
3395,3395,937,20,8,12,6,14,VET,2015,Belgian Grand Prix,13,,,,,,-4,Ferrari,spa,Circuit de Spa-Francorchamps,
3396,3396,937,8,16,7,6,11,RAI,2015,Belgian Grand Prix,13,,,,,,9,Ferrari,spa,Circuit de Spa-Francorchamps,
3397,3397,937,8,16,7,6,21,RAI,2015,Belgian Grand Prix,13,,,,,,9,Ferrari,spa,Circuit de Spa-Francorchamps,
3398,3398,960,20,4,6,6,1,VET,2016,Belgian Grand Prix,13,,,,,,-2,Ferrari,spa,Circuit de Spa-Francorchamps,
3399,3399,960,20,4,6,6,9,VET,2016,Belgian Grand Prix,13,,,,,,-2,Ferrari,spa,Circuit de Spa-Francorchamps,
3400,3400,960,20,4,6,6,23,VET,2016,Belgian Grand Prix,13,,,,,,-2,Ferrari,spa,Circuit de Spa-Francorchamps,
3401,3401,960,8,3,9,6,1,RAI,2016,Belgian Grand Prix,13,,,,,,-6,Ferrari,spa,Circuit de Spa-Francorchamps,
3402,3402,960,8,3,9,6,5,RAI,2016,Belgian Grand Prix,13,,,,,,-6,Ferrari,spa,Circuit de Spa-Francorchamps,
3403,3403,960,8,3,9,6,9,RAI,2016,Belgian Grand Prix,13,,,,,,-6,Ferrari,spa,Circuit de Spa-Francorchamps,
3404,3404,960,8,3,9,6,24,RAI,2016,Belgian Grand Prix,13,,,,,,-6,Ferrari,spa,Circuit de Spa-Francorchamps,
3405,3405,980,20,2,2,6,14,VET,2017,Belgian Grand Prix,13,,,,,,0,Ferrari,spa,Circuit de Spa-Francorchamps,
3406,3406,980,20,2,2,6,30,VET,2017,Belgian Grand Prix,13,,,,,,0,Ferrari,spa,Circuit de Spa-Francorchamps,
3407,3407,980,8,4,4,6,15,RAI,2017,Belgian Grand Prix,13,,,,,,0,Ferrari,spa,Circuit de Spa-Francorchamps,
3408,3408,980,8,4,4,6,17,RAI,2017,Belgian Grand Prix,13,,,,,,0,Ferrari,spa,Circuit de Spa-Francorchamps,
3409,3409,980,8,4,4,6,29,RAI,2017,Belgian Grand Prix,13,,,,,,0,Ferrari,spa,Circuit de Spa-Francorchamps,
3410,3410,1001,20,2,1,6,1,VET,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,1,Ferrari,spa,Circuit de Spa-Francorchamps,nan->nan
3411,3411,1001,20,2,1,6,22,VET,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,1,Ferrari,spa,Circuit de Spa-Francorchamps,SUPERSOFT->SOFT
3412,3412,1022,20,2,4,6,15,VET,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,-2,Ferrari,spa,Circuit de Spa-Francorchamps,SOFT->MEDIUM
3413,3413,1022,20,2,4,6,33,VET,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,-2,Ferrari,spa,Circuit de Spa-Francorchamps,MEDIUM->SOFT
3414,3414,1022,844,1,1,6,21,LEC,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,0,Ferrari,spa,Circuit de Spa-Francorchamps,SOFT->MEDIUM
3415,3415,1037,20,14,13,6,11,VET,2020,Belgian Grand Prix,13,17.5,60.4,27.4,1.0,False,1,Ferrari,spa,Circuit de Spa-Francorchamps,MEDIUM->HARD
3416,3416,1037,844,13,14,6,10,LEC,2020,Belgian Grand Prix,13,17.5,60.4,27.4,1.0,False,-1,Ferrari,spa,Circuit de Spa-Francorchamps,SOFT->HARD
3417,3417,1037,844,13,14,6,24,LEC,2020,Belgian Grand Prix,13,17.5,60.4,27.4,1.0,False,-1,Ferrari,spa,Circuit de Spa-Francorchamps,HARD->MEDIUM
3418,3418,871,817,16,9,5,12,RIC,2012,Belgian Grand Prix,13,,,,,,7,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3419,3419,871,817,16,9,5,28,RIC,2012,Belgian Grand Prix,13,,,,,,7,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3420,3420,871,818,15,8,5,15,VER,2012,Belgian Grand Prix,13,,,,,,7,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3421,3421,871,818,15,8,5,29,VER,2012,Belgian Grand Prix,13,,,,,,7,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3422,3422,891,817,19,10,5,16,RIC,2013,Belgian Grand Prix,13,,,,,,9,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3423,3423,891,817,19,10,5,33,RIC,2013,Belgian Grand Prix,13,,,,,,9,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3424,3424,891,818,18,12,5,10,VER,2013,Belgian Grand Prix,13,,,,,,6,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3425,3425,891,818,18,12,5,24,VER,2013,Belgian Grand Prix,13,,,,,,6,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3426,3426,911,818,12,11,5,15,VER,2014,Belgian Grand Prix,13,,,,,,1,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3427,3427,911,818,12,11,5,29,VER,2014,Belgian Grand Prix,13,,,,,,1,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3428,3428,911,826,11,9,5,10,KVY,2014,Belgian Grand Prix,13,,,,,,2,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3429,3429,911,826,11,9,5,24,KVY,2014,Belgian Grand Prix,13,,,,,,2,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3430,3430,937,830,18,8,5,9,VER,2015,Belgian Grand Prix,13,,,,,,10,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3431,3431,937,830,18,8,5,21,VER,2015,Belgian Grand Prix,13,,,,,,10,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3432,3432,937,830,18,8,5,32,VER,2015,Belgian Grand Prix,13,,,,,,10,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3433,3433,960,826,19,14,5,9,KVY,2016,Belgian Grand Prix,13,,,,,,5,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3434,3434,960,826,19,14,5,21,KVY,2016,Belgian Grand Prix,13,,,,,,5,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3435,3435,960,826,19,14,5,35,KVY,2016,Belgian Grand Prix,13,,,,,,5,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3436,3436,980,826,19,12,5,18,KVY,2017,Belgian Grand Prix,13,,,,,,7,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3437,3437,980,826,19,12,5,30,KVY,2017,Belgian Grand Prix,13,,,,,,7,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3438,3438,980,832,13,10,5,19,SAI,2017,Belgian Grand Prix,13,,,,,,3,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3439,3439,980,832,13,10,5,29,SAI,2017,Belgian Grand Prix,13,,,,,,3,Toro Rosso,spa,Circuit de Spa-Francorchamps,
3440,3440,1001,842,10,9,5,1,GAS,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,1,Toro Rosso,spa,Circuit de Spa-Francorchamps,nan->SUPERSOFT
3441,3441,1001,842,10,9,5,25,GAS,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,1,Toro Rosso,spa,Circuit de Spa-Francorchamps,SUPERSOFT->SOFT
3442,3442,1001,843,11,14,5,1,HAR,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,-3,Toro Rosso,spa,Circuit de Spa-Francorchamps,nan->SOFT
3443,3443,1001,843,11,14,5,31,HAR,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,-3,Toro Rosso,spa,Circuit de Spa-Francorchamps,SOFT->SUPERSOFT
3444,3444,1022,826,19,7,5,24,KVY,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,12,Toro Rosso,spa,Circuit de Spa-Francorchamps,MEDIUM->SOFT
3445,3445,1022,842,13,9,5,13,GAS,2019,Belgian Grand Prix,13,16.8,60.0,27.1,1.9,False,4,Toro Rosso,spa,Circuit de Spa-Francorchamps,SOFT->MEDIUM
3446,3446,852,16,15,7,10,13,SUT,2011,Belgian Grand Prix,13,,,,,,8,Force India,spa,Circuit de Spa-Francorchamps,
3447,3447,852,16,15,7,10,31,SUT,2011,Belgian Grand Prix,13,,,,,,8,Force India,spa,Circuit de Spa-Francorchamps,
3448,3448,852,814,17,11,10,14,DIR,2011,Belgian Grand Prix,13,,,,,,6,Force India,spa,Circuit de Spa-Francorchamps,
3449,3449,852,814,17,11,10,30,DIR,2011,Belgian Grand Prix,13,,,,,,6,Force India,spa,Circuit de Spa-Francorchamps,
3450,3450,871,814,9,10,10,10,DIR,2012,Belgian Grand Prix,13,,,,,,-1,Force India,spa,Circuit de Spa-Francorchamps,
3451,3451,871,814,9,10,10,26,DIR,2012,Belgian Grand Prix,13,,,,,,-1,Force India,spa,Circuit de Spa-Francorchamps,
3452,3452,871,807,11,4,10,13,HUL,2012,Belgian Grand Prix,13,,,,,,7,Force India,spa,Circuit de Spa-Francorchamps,
3453,3453,871,807,11,4,10,27,HUL,2012,Belgian Grand Prix,13,,,,,,7,Force India,spa,Circuit de Spa-Francorchamps,
3454,3454,891,16,12,9,10,11,SUT,2013,Belgian Grand Prix,13,,,,,,3,Force India,spa,Circuit de Spa-Francorchamps,
3455,3455,891,16,12,9,10,26,SUT,2013,Belgian Grand Prix,13,,,,,,3,Force India,spa,Circuit de Spa-Francorchamps,
3456,3456,911,815,13,8,10,9,PER,2014,Belgian Grand Prix,13,,,,,,5,Force India,spa,Circuit de Spa-Francorchamps,
3457,3457,911,815,13,8,10,22,PER,2014,Belgian Grand Prix,13,,,,,,5,Force India,spa,Circuit de Spa-Francorchamps,
3458,3458,911,807,18,10,10,10,HUL,2014,Belgian Grand Prix,13,,,,,,8,Force India,spa,Circuit de Spa-Francorchamps,
3459,3459,911,807,18,10,10,30,HUL,2014,Belgian Grand Prix,13,,,,,,8,Force India,spa,Circuit de Spa-Francorchamps,
3460,3460,937,815,4,5,10,8,PER,2015,Belgian Grand Prix,13,,,,,,-1,Force India,spa,Circuit de Spa-Francorchamps,
3461,3461,937,815,4,5,10,20,PER,2015,Belgian Grand Prix,13,,,,,,-1,Force India,spa,Circuit de Spa-Francorchamps,
3462,3462,960,815,6,5,10,6,PER,2016,Belgian Grand Prix,13,,,,,,1,Force India,spa,Circuit de Spa-Francorchamps,
3463,3463,960,815,6,5,10,9,PER,2016,Belgian Grand Prix,13,,,,,,1,Force India,spa,Circuit de Spa-Francorchamps,
3464,3464,960,815,6,5,10,24,PER,2016,Belgian Grand Prix,13,,,,,,1,Force India,spa,Circuit de Spa-Francorchamps,
3465,3465,960,807,7,4,10,6,HUL,2016,Belgian Grand Prix,13,,,,,,3,Force India,spa,Circuit de Spa-Francorchamps,
3466,3466,960,807,7,4,10,9,HUL,2016,Belgian Grand Prix,13,,,,,,3,Force India,spa,Circuit de Spa-Francorchamps,
3467,3467,960,807,7,4,10,23,HUL,2016,Belgian Grand Prix,13,,,,,,3,Force India,spa,Circuit de Spa-Francorchamps,
3468,3468,980,815,8,17,10,12,PER,2017,Belgian Grand Prix,13,,,,,,-9,Force India,spa,Circuit de Spa-Francorchamps,
3469,3469,980,815,8,17,10,25,PER,2017,Belgian Grand Prix,13,,,,,,-9,Force India,spa,Circuit de Spa-Francorchamps,
3470,3470,980,815,8,17,10,29,PER,2017,Belgian Grand Prix,13,,,,,,-9,Force India,spa,Circuit de Spa-Francorchamps,
3471,3471,980,839,9,9,10,10,OCO,2017,Belgian Grand Prix,13,,,,,,0,Force India,spa,Circuit de Spa-Francorchamps,
3472,3472,980,839,9,9,10,27,OCO,2017,Belgian Grand Prix,13,,,,,,0,Force India,spa,Circuit de Spa-Francorchamps,
3473,3473,980,839,9,9,10,29,OCO,2017,Belgian Grand Prix,13,,,,,,0,Force India,spa,Circuit de Spa-Francorchamps,
3474,3474,1001,815,4,5,10,1,PER,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,-1,Force India,spa,Circuit de Spa-Francorchamps,nan->SUPERSOFT
3475,3475,1001,815,4,5,10,25,PER,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,-1,Force India,spa,Circuit de Spa-Francorchamps,SUPERSOFT->SOFT
3476,3476,1001,839,3,6,10,1,OCO,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,-3,Force India,spa,Circuit de Spa-Francorchamps,nan->SUPERSOFT
3477,3477,1001,839,3,6,10,24,OCO,2018,Belgian Grand Prix,13,17.2,38.7,29.5,1.1,False,-3,Force India,spa,Circuit de Spa-Francorchamps,SUPERSOFT->SOFT
3478,3478,852,15,18,14,205,13,TRU,2011,Belgian Grand Prix,13,,,,,,4,Lotus,spa,Circuit de Spa-Francorchamps,
3479,3479,852,15,18,14,205,31,TRU,2011,Belgian Grand Prix,13,,,,,,4,Lotus,spa,Circuit de Spa-Francorchamps,
3480,3480,852,5,16,15,205,1,KOV,2011,Belgian Grand Prix,13,,,,,,1,Lotus,spa,Circuit de Spa-Francorchamps,
3481,3481,852,5,16,15,205,13,KOV,2011,Belgian Grand Prix,13,,,,,,1,Lotus,spa,Circuit de Spa-Francorchamps,
3482,3482,852,5,16,15,205,33,KOV,2011,Belgian Grand Prix,13,,,,,,1,Lotus,spa,Circuit de Spa-Francorchamps,
3483,3483,852,816,20,17,166,13,DAM,2011,Belgian Grand Prix,13,,,,,,3,Virgin,spa,Circuit de Spa-Francorchamps,
3484,3484,852,816,20,17,166,36,DAM,2011,Belgian Grand Prix,13,,,,,,3,Virgin,spa,Circuit de Spa-Francorchamps,
3485,3485,852,10,19,18,166,1,GLO,2011,Belgian Grand Prix,13,,,,,,1,Virgin,spa,Circuit de Spa-Francorchamps,
3486,3486,852,10,19,18,166,6,GLO,2011,Belgian Grand Prix,13,,,,,,1,Virgin,spa,Circuit de Spa-Francorchamps,
3487,3487,852,10,19,18,166,14,GLO,2011,Belgian Grand Prix,13,,,,,,1,Virgin,spa,Circuit de Spa-Francorchamps,
3488,3488,852,10,19,18,166,35,GLO,2011,Belgian Grand Prix,13,,,,,,1,Virgin,spa,Circuit de Spa-Francorchamps,
3489,3489,852,155,12,12,15,14,KOB,2011,Belgian Grand Prix,13,,,,,,0,Sauber,spa,Circuit de Spa-Francorchamps,
